"","business_id","name","longitude","latitude","city","review_count","category","averageSentimentScore","averageRating"
"2798","S7HpGwh2LhOKGZErLWFDUg","Endocrinology Associates PA",-111.882,33.6189,"Scottsdale",6,"Doctors",0,2.83333333333333
"2799","s8KRwTTrQDSKrS3hOjwYLw","CJ's Talley's Pub",-112.047,33.5245,"Phoenix",26,"Bars",0,4.375
"2800","s8KRwTTrQDSKrS3hOjwYLw","CJ's Talley's Pub",-112.047,33.5245,"Phoenix",26,"Nightlife",0,4.375
"2801","s943BqaLPPBjsG4ol5A0Mg","Yoga Deva",-111.758,33.3021,"Gilbert",12,"Fitness & Instruction",0,5
"2802","S9LX8EtUHooCWGIGmrHUSg","Down Under Wines",-111.9,33.3056,"Chandler",3,"Bars",0,4.5
"2803","S9LX8EtUHooCWGIGmrHUSg","Down Under Wines",-111.9,33.3056,"Chandler",3,"Nightlife",0,4.5
"2804","s9XNBJAZ3ZcNW5u8BRZXuw","Blue Adobe Grille",-111.835,33.5853,"Scottsdale",145,"Nightlife",0,4.11538461538461
"2805","s9XNBJAZ3ZcNW5u8BRZXuw","Blue Adobe Grille",-111.835,33.5853,"Scottsdale",145,"Bars",0,4.11538461538461
"2806","s9zbbgzGdAFkPEL_M22L1w","AZ Pro Physique",-111.804,33.3518,"Gilbert",5,"Fitness & Instruction",0,5
"2807","Sa0NIyCcWUidZKYiChmRrQ","Sleep Inn At North Scottsdale Road",-111.928,33.6372,"Scottsdale",8,"Hotels",0,4.25
"2808","saiTvSpVRktGqgt1f4dQIw","LA Boxing",-112.133,33.6265,"Phoenix",7,"Fitness & Instruction",0,5
"2809","SAjXnxuyScAsahI8p4D-UA","Tara Brodkin, MD",-111.885,33.5857,"Scottsdale",17,"Doctors",0,5
"2810","satUls0f8KqfXkKsdMfaWw","Cowgirls Bar & Grill",-112.34,33.4672,"Avondale",9,"Bars",0,1.25
"2811","satUls0f8KqfXkKsdMfaWw","Cowgirls Bar & Grill",-112.34,33.4672,"Avondale",9,"Nightlife",0,1.25
"2812","savq8liqcJv04-A3cFzAfA","Acuhealth",-111.895,33.6393,"Scottsdale",5,"Doctors",0,5
"2813","SB1sBTk1lxmVZU1aKHMyYg","Palm Valley Womens Care",-112.351,33.4641,"Goodyear",3,"Doctors",0,5
"2814","sbsFamEj5wDxNAjUKrMcSw","RnR",-111.926,33.4916,"Scottsdale",455,"Bars",0,3.42268041237113
"2815","sbsFamEj5wDxNAjUKrMcSw","RnR",-111.926,33.4916,"Scottsdale",455,"Nightlife",0,3.42268041237113
"2816","sBxd1tZZtGJ8jDZZxHZiwg","Embassy Suites Hotel",-111.927,33.3838,"Tempe",42,"Hotels",0,3.35294117647059
"2817","SByEE69Tp_bg2lYj_PYAvQ","South Beach Restaurant and Lounge",-111.88,33.5814,"Scottsdale",11,"Bars",0,3.4
"2818","SByEE69Tp_bg2lYj_PYAvQ","South Beach Restaurant and Lounge",-111.88,33.5814,"Scottsdale",11,"Nightlife",0,3.4
"2819","sc0TGqU4JQVEBsR7CACU6Q","Sundance Studios",-112.029,33.3768,"Phoenix",3,"Fitness & Instruction",0,5
"2820","sCFI20_MWpW9he8SxoSaoA","America's Choice Inn & Suites",-112.675,32.9311,"Gila Bend",3,"Hotels",0,3
"2821","SCMYAkofvwKmI6ChdZFxIg","Dell's Pizza",-111.757,32.8961,"Casa Grande",12,"Nightlife",0,4
"2822","SCMYAkofvwKmI6ChdZFxIg","Dell's Pizza",-111.757,32.8961,"Casa Grande",12,"Bars",0,4
"2823","Scy5uuSnzk4JcR8h6lctxQ","Albertsons",-111.977,33.6771,"Phoenix",17,"Grocery",0,3.33333333333333
"2824","SdCoM5T-yKPlbMcwE-Hygw","North Scottsdale Womens Health Pllc",-111.885,33.5739,"Scottsdale",8,"Doctors",0,2.33333333333333
"2825","sdnAbzSIYuy15jYFeMfl6Q","Ronald A. Nagy D.P.M.",-111.801,33.4389,"Mesa",4,"Doctors",0,3.66666666666667
"2826","sDozh6iTylTJD26d7xcgGw","The Tavern On Mill",-111.941,33.4267,"Tempe",107,"Bars",0,3.4468085106383
"2827","sDozh6iTylTJD26d7xcgGw","The Tavern On Mill",-111.941,33.4267,"Tempe",107,"Nightlife",0,3.4468085106383
"2828","SdQC_XpKOj7utRIZxRl4xQ","Fry's Food Stores of Arizona",-112.341,33.4628,"Avondale",16,"Grocery",0,3.33333333333333
"2829","SDwYQ6eSu1htn8vHWv128g","Postino Arcadia",-111.996,33.5021,"Phoenix",995,"Bars",0,4.47619047619048
"2830","SDwYQ6eSu1htn8vHWv128g","Postino Arcadia",-111.996,33.5021,"Phoenix",995,"Nightlife",0,4.47619047619048
"2831","seg5LOqFqUXKqJz-thKIKA","Walmart",-111.794,33.2815,"Chandler",13,"Grocery",0,3
"2832","sEKStydwjfbHXuWK1ciBaA","Albertsons",-112.338,33.4947,"Litchfield Park",9,"Grocery",0,4
"2833","SFeIaKkaNnhOCmXLdXYxEA","Jabz Boxing Fitness for Women",-111.927,33.61,"Scottsdale",31,"Fitness & Instruction",0,4.85714285714286
"2834","SG-bV3OZizne2MZ-zQSmRg","MBar",-111.964,33.5388,"Paradise Valley",20,"Bars",0,4.22222222222222
"2835","SG-bV3OZizne2MZ-zQSmRg","MBar",-111.964,33.5388,"Paradise Valley",20,"Nightlife",0,4.22222222222222
"2836","SgGINtDKQgoXoAnQgrDKDg","Native Grill & Wings",-111.976,33.3217,"Phoenix",53,"Bars",0,2.91304347826087
"2837","SgGINtDKQgoXoAnQgrDKDg","Native Grill & Wings",-111.976,33.3217,"Phoenix",53,"Nightlife",0,2.91304347826087
"2838","sH6VDDBA8GBLr0TSbmEl1A","Scottsdale Center for Women's Health",-111.892,33.5516,"Scottsdale",15,"Doctors",0,3
"2839","sHac5Efa3ZPK9GpeeHvylQ","BullShooters",-112.133,33.5808,"Phoenix",32,"Bars",0,3.16666666666667
"2840","sHac5Efa3ZPK9GpeeHvylQ","BullShooters",-112.133,33.5808,"Phoenix",32,"Nightlife",0,3.16666666666667
"2841","shlAd7PLzWlQrkQ0uYcBBg","Thai Basil",-111.917,33.6987,"Scottsdale",64,"Nightlife",0,3.79166666666667
"2842","shlAd7PLzWlQrkQ0uYcBBg","Thai Basil",-111.917,33.6987,"Scottsdale",64,"Bars",0,3.79166666666667
"2843","SHOF1J3_V1z_HjsXqnIxqA","Foothills Neurology",-111.985,33.3031,"Phoenix",15,"Doctors",0,2.71428571428571
"2844","shpgZ07M-IBDwjz2cpjWiA","Calistro California Bistro",-111.925,33.5251,"Scottsdale",45,"Bars",0,4
"2845","shpgZ07M-IBDwjz2cpjWiA","Calistro California Bistro",-111.925,33.5251,"Scottsdale",45,"Nightlife",0,4
"2846","shUiQtVZpk_YCUmMYJZf-g","Union Wine Bar & Grill",-111.925,33.4923,"Scottsdale",3,"Bars",0,4
"2847","shUiQtVZpk_YCUmMYJZf-g","Union Wine Bar & Grill",-111.925,33.4923,"Scottsdale",3,"Nightlife",0,4
"2848","sI1bvFfUCeFVz1twmLJcAQ","Best Western Space Age Lodge",-112.717,32.9478,"Gila Bend",16,"Hotels",0,3.35714285714286
"2849","SIG1QNMpmlVZZJM15qUklw","Dollhouse",-111.921,33.5013,"Scottsdale",20,"Bars",0,3.5
"2850","SIG1QNMpmlVZZJM15qUklw","Dollhouse",-111.921,33.5013,"Scottsdale",20,"Nightlife",0,3.5
"2851","SiwN7f0N4bs4ZtPc4yPgiA","Palazzo",-112.074,33.4561,"Phoenix",17,"Bars",0,2.75
"2852","SiwN7f0N4bs4ZtPc4yPgiA","Palazzo",-112.074,33.4561,"Phoenix",17,"Nightlife",0,2.75
"2853","SiwN7f0N4bs4ZtPc4yPgiA","Palazzo",-112.074,33.4561,"Phoenix",17,"Dance Clubs",0,2.75
"2854","SIxyZbJ048fcJp0ViCHhjQ","Fry's & Fry's Marketplace",-112.136,33.5819,"Phoenix",3,"Grocery",0,2
"2855","SjFl_V6BTGkmv4tbub-AVw","Mickey's Hangover",-111.925,33.4987,"Scottsdale",50,"Bars",0,3.27659574468085
"2856","SjFl_V6BTGkmv4tbub-AVw","Mickey's Hangover",-111.925,33.4987,"Scottsdale",50,"Nightlife",0,3.27659574468085
"2857","SjYQ3ueZbo6yn7l6kTwKcg","Mission Family Medical Center",-111.641,33.3791,"Mesa",3,"Doctors",0,1
"2858","SK04ABcwoEtvIZ3VOZccPw","Safeway",-111.911,33.5094,"Scottsdale",35,"Grocery",0,3.76923076923077
"2859","sKmclh-d2gJkzVVbLdTgtQ","The Spurr Lounge",-112.178,33.3772,"Laveen",14,"Bars",0,4
"2860","sKmclh-d2gJkzVVbLdTgtQ","The Spurr Lounge",-112.178,33.3772,"Laveen",14,"Nightlife",0,4
"2861","SKSXkghmYc1DXF2-d9Br7w","Fresh & Easy Neighborhood Market",-112.064,33.6076,"Phoenix",5,"Grocery",0,5
"2862","sLrdo14R2HdSp3PmnJ3oKA","Mesa Pediatrics Professional Association",-111.911,33.3647,"Tempe",8,"Doctors",0,3.75
"2863","SlYWNmH_bV9eig-cq1mhaQ","Sole Foot and Ankle Specialists",-112.186,33.5387,"Glendale",4,"Doctors",0,3
"2864","Sm-KSR7qtHmP-Z1yBPxedA","Safeway",-111.874,33.6201,"Scottsdale",26,"Grocery",0,3.90909090909091
"2865","smWlFMgNgfDm8ZUKGvx65A","Fresh & Easy Neighborhood Market",-111.857,33.4226,"Mesa",17,"Grocery",0,3
"2866","Sn9Nv3r3Bg8602KwuDw0lA","Overtime Lounge",-112.187,33.5148,"Glendale",3,"Bars",0,4
"2867","Sn9Nv3r3Bg8602KwuDw0lA","Overtime Lounge",-112.187,33.5148,"Glendale",3,"Nightlife",0,4
"2868","snE3ZuXhcHgAVt3xTUGgzQ","Kobalt",-112.075,33.4841,"Phoenix",50,"Bars",0,3.34782608695652
"2869","snE3ZuXhcHgAVt3xTUGgzQ","Kobalt",-112.075,33.4841,"Phoenix",50,"Nightlife",0,3.34782608695652
"2870","SNNdacxKtzSwWgwakdVIgA","Adelante Healthcare",-112.377,33.5012,"Avondale",6,"Doctors",0,3.66666666666667
"2871","SNqVXf0m24UBUOKUPdCvqg","Quality Inn & Suites",-112.343,33.4567,"Goodyear",4,"Hotels",0,4
"2872","snXR16daPJ1f-T7Imdqy6Q","Lifescape Medical Associates",-111.894,33.6399,"Scottsdale",14,"Doctors",0,3.5
"2873","sOa-OpRFi1OVU7CC6Hwoig","Embassy Suites Phoenix Scottsdale",-111.986,33.5962,"Phoenix",24,"Hotels",0,4.45454545454545
"2874","soGWWfR3aKdDuM07_p0AGw","West Dermatology",-111.978,33.6764,"Phoenix",8,"Doctors",0,3.66666666666667
"2875","SoMmHSD_g9xQv68GV22RZw","Fox and Hound",-112.238,33.6291,"Peoria",53,"Bars",0,3.54545454545455
"2876","SoMmHSD_g9xQv68GV22RZw","Fox and Hound",-112.238,33.6291,"Peoria",53,"Nightlife",0,3.54545454545455
"2877","SOms8oni2B9VRvWjj0a5yQ","NextCare Urgent Care",-111.877,33.2953,"Chandler",12,"Doctors",0,1.66666666666667
"2878","sOvmVhQqKqJus67S10jw0g","Cellblock Phoenix",-112.061,33.4947,"Phoenix",3,"Bars",0,3
"2879","sOvmVhQqKqJus67S10jw0g","Cellblock Phoenix",-112.061,33.4947,"Phoenix",3,"Nightlife",0,3
"2880","SoZ9tNqhGt-qies2W7M0FA","Safeway Food & Drug",-111.684,33.4502,"Phoenix",3,"Grocery",0,2.33333333333333
"2881","SQWqs1Vh9xroc5CaiHrSoQ","Pure Fitness",-112.225,33.636,"Peoria",4,"Fitness & Instruction",0,4.5
"2882","SR-rvqMK70EilKn5_RH54Q","Fuego Bar and Grill",-112.256,33.4506,"Tolleson",12,"Bars",0,2.6
"2883","SR-rvqMK70EilKn5_RH54Q","Fuego Bar and Grill",-112.256,33.4506,"Tolleson",12,"Nightlife",0,2.6
"2884","sR9lSQiTuBg8zsIw9Zd-Dg","Camelback Village Racquet & Health Club",-111.985,33.5106,"Phoenix",57,"Fitness & Instruction",0,4.09523809523809
"2885","SRaXY_h-PnoVkNamuGzAdQ","Hooters",-112.121,33.64,"Phoenix",10,"Bars",0,2.5
"2886","SRaXY_h-PnoVkNamuGzAdQ","Hooters",-112.121,33.64,"Phoenix",10,"Nightlife",0,2.5
"2887","sRLT7dDpp9D_32d5HOksSg","Pure Fitness",-111.923,33.3783,"Tempe",10,"Fitness & Instruction",0,1.8
"2888","SRR_pK64qstLry2A9XujVQ","Icepics Video Bar",-112.015,33.466,"Phoenix",20,"Bars",0,3.81818181818182
"2889","SRR_pK64qstLry2A9XujVQ","Icepics Video Bar",-112.015,33.466,"Phoenix",20,"Nightlife",0,3.81818181818182
"2890","ss5gVggeSmAgMUeL65UvYw","Postino East",-111.79,33.3551,"Gilbert",396,"Bars",0,4.38157894736842
"2891","ss5gVggeSmAgMUeL65UvYw","Postino East",-111.79,33.3551,"Gilbert",396,"Nightlife",0,4.38157894736842
"2892","ssmiBFaHbH_k97GsuQCOIw","Furio",-111.926,33.4915,"Scottsdale",40,"Bars",0,4.03030303030303
"2893","ssmiBFaHbH_k97GsuQCOIw","Furio",-111.926,33.4915,"Scottsdale",40,"Nightlife",0,4.03030303030303
"2894","SsNGCAsXJpeUY3sS99XQpQ","Seoul Market",-112.151,33.5666,"Phoenix",14,"Grocery",0,4.42857142857143
"2895","sSPRqgwD9SFZ5JSnInSxDw","Circle K Stores",-112.097,33.4516,"Phoenix",3,"Grocery",0,1.5
"2896","St5DOaIRZt8ogJ5kIa4GOA","REACT Defense Systems - Krav Maga of Chandler",-111.84,33.3431,"Chandler",5,"Fitness & Instruction",0,4.5
"2897","strMzTo9IsGhUVBkcB73jw","The Woodshed II",-111.875,33.4228,"Mesa",25,"Bars",0,3.39130434782609
"2898","strMzTo9IsGhUVBkcB73jw","The Woodshed II",-111.875,33.4228,"Mesa",25,"Nightlife",0,3.39130434782609
"2899","StwBhPYVo-q-x1FccSmzwQ","Fry's & Fry's Marketplace",-112.202,33.7107,"Glendale",14,"Grocery",0,2.83333333333333
"2900","sTX0JKsnge3yY8eV9E_tsw","Residence Inn Phoenix Glendale",-112.26,33.5421,"Glendale",21,"Hotels",0,4.44444444444444
"2901","SvhXjMn91ODnzkjjZY7j6A","Sprouts Farmers Market",-112.17,33.5832,"Glendale",22,"Grocery",0,4.2
"2902","sVw3Y8D4mOFI3zqf9JP1zg","Motel 6",-111.839,33.3876,"Mesa",5,"Hotels",0,2.5
"2903","SWuNaUTxb09lQ-Rdy3rozw","Youfit Health Clubs",-112.271,33.4637,"Tolleson",6,"Fitness & Instruction",0,3.33333333333333
"2904","swuZvAsztWfd1W4aZIwG1A","UltraStar Multi-tainment Center at Ak-Chin Circle",-112.051,33.024,"Maricopa",40,"Bars",0,3.94117647058824
"2905","swuZvAsztWfd1W4aZIwG1A","UltraStar Multi-tainment Center at Ak-Chin Circle",-112.051,33.024,"Maricopa",40,"Nightlife",0,3.94117647058824
"2906","Sx8nvY9Yb7yp0aZVPoWh3w","Bashas' ",-112.28,33.6677,"Peoria",8,"Grocery",0,2.66666666666667
"2907","sxQiL_xBP0AuTWVWEQ9Lzg","Roadrunner Lounge",-111.909,33.486,"Scottsdale",17,"Bars",0,3.83333333333333
"2908","sxQiL_xBP0AuTWVWEQ9Lzg","Roadrunner Lounge",-111.909,33.486,"Scottsdale",17,"Nightlife",0,3.83333333333333
"2909","SXVI_RMuNWEoXDXlgtRfiw","Il Vinaio",-111.839,33.4155,"Mesa",92,"Bars",0,3.89189189189189
"2910","SXVI_RMuNWEoXDXlgtRfiw","Il Vinaio",-111.839,33.4155,"Mesa",92,"Nightlife",0,3.89189189189189
"2911","Sy-hmzSH1OmWpHmAfZtxRA","Trader Joe's",-112.039,33.5072,"Phoenix",109,"Grocery",0,4.33333333333333
"2912","SyiOxaTjPxEHkYviF0ka0A","Urban Yoga",-112.073,33.4861,"Phoenix",60,"Fitness & Instruction",0,4.22222222222222
"2913","SYqTY48DJa1cYhglvmgvsQ","The Westin Kierland Resort & Spa",-111.933,33.6248,"Scottsdale",201,"Hotels",0,3.64634146341463
"2914","SyXz4OwSNxfbszTHP-d2aA","Gilbert Yoga",-111.789,33.348,"Gilbert",16,"Fitness & Instruction",0,5
"2915","sYZt3f1YFlg0ycDMyO-vJw","The Blue Moose",-111.924,33.4922,"Scottsdale",52,"Bars",0,3.5
"2916","sYZt3f1YFlg0ycDMyO-vJw","The Blue Moose",-111.924,33.4922,"Scottsdale",52,"Nightlife",0,3.5
"2917","sZBnhNLFdFGECTHapB9NWA","Safeway Food & Drug",-112.321,33.7408,"Peoria",3,"Grocery",0,5
"2918","t0Gxm6go3sJIO5ySDCDCTQ","Walmart Supercenter",-112.152,33.8711,"Anthem",11,"Grocery",0,3.5
"2919","t0kdEzNPPrrXroMTiakszA","Ramada Plaza Phoenix at Metrocenter",-112.12,33.5956,"Phoenix",3,"Hotels",0,1
"2920","T0MVcmAYTrID2kR0KkFLZg","Caravan",-112.091,33.509,"Phoenix",3,"Bars",0,3
"2921","T0MVcmAYTrID2kR0KkFLZg","Caravan",-112.091,33.509,"Phoenix",3,"Nightlife",0,3
"2922","t0NencbvVVlH6mcRlNTPcg","Lululemon Athletica",-111.926,33.625,"Scottsdale",30,"Fitness & Instruction",0,3.6
"2923","T1EfT96sCrn_UUWQMhzB5w","Dirty Dogg Saloon",-111.926,33.5811,"Scottsdale",58,"Bars",0,3.61224489795918
"2924","T1EfT96sCrn_UUWQMhzB5w","Dirty Dogg Saloon",-111.926,33.5811,"Scottsdale",58,"Nightlife",0,3.61224489795918
"2925","t3tVcZzM3PsJJkSBiPfGUQ","Glendale Sports Massage Training Nutrition",-112.341,33.5335,"Glendale",3,"Fitness & Instruction",0,5
"2926","T57Zj0fBcJ10tEDqhrFSpw","Motel 6",-111.967,33.4509,"Phoenix",6,"Hotels",0,2
"2927","T6hYDhIZAzPW98_OEbqOSw","The Handlebar Pub and Grill",-111.553,33.4155,"Apache Junction",75,"Bars",0,4.3125
"2928","T6hYDhIZAzPW98_OEbqOSw","The Handlebar Pub and Grill",-111.553,33.4155,"Apache Junction",75,"Nightlife",0,4.3125
"2929","T9P5upncD3Ngwe-kl-wljg","Ernie's Restaurant & Bar",-111.968,33.3165,"Chandler",22,"Nightlife",0,2.83333333333333
"2930","T9P5upncD3Ngwe-kl-wljg","Ernie's Restaurant & Bar",-111.968,33.3165,"Chandler",22,"Bars",0,2.83333333333333
"2931","tA2DT7CGQPzgA6tTcTkXDw","Centro Paninoteca",-111.927,33.5831,"Scottsdale",34,"Bars",0,3.84210526315789
"2932","tA2DT7CGQPzgA6tTcTkXDw","Centro Paninoteca",-111.927,33.5831,"Scottsdale",34,"Nightlife",0,3.84210526315789
"2933","TaiAqPW-hrT4QT0MN7Ngvw","LensCrafters",-111.925,33.6237,"Scottsdale",6,"Doctors",0,4.66666666666667
"2934","taVWr0QioGiaMV9ffBQcMA","Metro Foot and Ankle",-111.9,33.3944,"Tempe",6,"Doctors",0,5
"2935","tAx3D9RZOkyj0RZN03FTQQ","Residence Inn",-112.359,33.4688,"Goodyear",5,"Hotels",0,3.5
"2936","Tb323X_c541xgfA0IjvYXw","Hampton Inn & Suites",-111.928,33.6372,"Scottsdale",13,"Hotels",0,4.6
"2937","tbANFIP17slL1xPIUsl1MA","Sutra Midtown",-112.065,33.4739,"Phoenix",51,"Fitness & Instruction",0,4.63157894736842
"2938","TBfOrA3_4u38rFrF7LwU0A","The Kitchen",-111.926,33.5674,"Paradise Valley",34,"Bars",0,3.77777777777778
"2939","TBfOrA3_4u38rFrF7LwU0A","The Kitchen",-111.926,33.5674,"Paradise Valley",34,"Nightlife",0,3.77777777777778
"2940","TBfOrA3_4u38rFrF7LwU0A","The Kitchen",-111.926,33.5674,"Paradise Valley",34,"Grocery",0,3.77777777777778
"2941","tBpcKHlBJTwRLq6Q2gv1KA","Tao Kitchen Asian Bistro",-112.24,33.6811,"Peoria",35,"Bars",0,3.58333333333333
"2942","tBpcKHlBJTwRLq6Q2gv1KA","Tao Kitchen Asian Bistro",-112.24,33.6811,"Peoria",35,"Nightlife",0,3.58333333333333
"2943","tC_T3DykMOlLV4p7iiRDWw","Dizzy's Sports Pub",-112.065,33.5402,"Phoenix",13,"Bars",0,3.5
"2944","tC_T3DykMOlLV4p7iiRDWw","Dizzy's Sports Pub",-112.065,33.5402,"Phoenix",13,"Nightlife",0,3.5
"2945","tdcjXyFLMKAsvRhURNOkCg","Old Town Tavern",-111.924,33.4932,"Scottsdale",118,"Bars",0,3.94642857142857
"2946","tdcjXyFLMKAsvRhURNOkCg","Old Town Tavern",-111.924,33.4932,"Scottsdale",118,"Nightlife",0,3.94642857142857
"2947","TDoQvZQsK3ab1_6jwPcaew","Lee's ATA Martial Arts",-112.167,33.3766,"Laveen",3,"Fitness & Instruction",0,4.5
"2948","TEiuiQi_0W3goZ7x9e_ILw","San Felipe's Cantina",-111.891,33.6722,"Scottsdale",11,"Bars",0,3.5
"2949","TEiuiQi_0W3goZ7x9e_ILw","San Felipe's Cantina",-111.891,33.6722,"Scottsdale",11,"Nightlife",0,3.5
"2950","tf5qrrarVIVYOy0evKrayA","Tavern Grille Scottsdale",-111.89,33.5691,"Scottsdale",85,"Nightlife",0,3.74418604651163
"2951","tf5qrrarVIVYOy0evKrayA","Tavern Grille Scottsdale",-111.89,33.5691,"Scottsdale",85,"Bars",0,3.74418604651163
"2952","TfTlOE6h9E9o34dEkw9L_w","The Rose and Crown",-112.066,33.4494,"Phoenix",261,"Bars",0,3.45945945945946
"2953","TfTlOE6h9E9o34dEkw9L_w","The Rose and Crown",-112.066,33.4494,"Phoenix",261,"Nightlife",0,3.45945945945946
"2954","TGn8jvxlTAlz1JsgVPBjig","Planet Fitness",-112.067,33.6413,"Phoenix",31,"Fitness & Instruction",0,3.33333333333333
"2955","tGTw5eeAwLmaSFKLVasb7w","Camelback Dermatology & Skin Surgery",-111.996,33.5031,"Phoenix",20,"Doctors",0,2
"2956","thHh3zMwbtURvQyPAGo83w","West Valley Ear Nose & Throat, PC",-112.129,33.5812,"Phoenix",7,"Doctors",0,1.6
"2957","thlCF7B2DIhkOuyQXj6liw","Fresh & Easy",-111.946,33.3777,"Tempe",41,"Grocery",0,3.84210526315789
"2958","ThP_Q_vA5wpIjo5i6axaoQ","Fresh & Easy",-111.995,33.5096,"Phoenix",27,"Grocery",0,3.90909090909091
"2959","tHXYqjg7PT0CsxuQWLk86Q","Pleasant Pediatrics",-112.254,33.6743,"Peoria",3,"Doctors",0,5
"2960","tieXOBZlj01Hk_CR_sl0pg","Fry's Supermarket",-112.006,33.3168,"Phoenix",8,"Grocery",0,3
"2961","tiLDQO66G69FBHdnndLUAg","The Gym",-111.539,33.1372,"Queen Creek",34,"Bars",0,2.46666666666667
"2962","tiLDQO66G69FBHdnndLUAg","The Gym",-111.539,33.1372,"Queen Creek",34,"Nightlife",0,2.46666666666667
"2963","tJplzQDIfCXFFO5wG50rpg","Fry's Food & Drug Stores & Fry's Marketplace",-111.977,33.3792,"Tempe",12,"Grocery",0,2.66666666666667
"2964","tK91rSBc8SWa3XEQwe8D4A","Downtown",-112.074,33.4559,"Phoenix",9,"Nightlife",0,2
"2965","TKAcdGXguYvGwArfMvoUog","NextCare Urgent Care",-112.34,33.4643,"Avondale",12,"Doctors",0,4
"2966","TKaRCDwEhJ_qdEy5qUvKmQ","Safeway",-112.062,33.5395,"Phoenix",19,"Grocery",0,4.11111111111111
"2967","TKJ2qE4NQfTBvekYs7JkGg","Fort McDowell Adventures",-111.652,33.634,"Fort McDowell",42,"Nightlife",0,4.52941176470588
"2968","TKQHq9bErq9Xo_kAB4W0gw","BEST WESTERN Papago Inn & Resort",-111.93,33.4653,"Scottsdale",27,"Hotels",0,3.68181818181818
"2969","tK_a3oP-70kAr0u3qvwPPQ","Applebee's",-111.718,33.4369,"Mesa",24,"Bars",0,3.1
"2970","tK_a3oP-70kAr0u3qvwPPQ","Applebee's",-111.718,33.4369,"Mesa",24,"Nightlife",0,3.1
"2971","tl5iayFkG9E26x2VP-z97g","Fry's & Fry's Marketplace",-111.94,33.394,"Tempe",10,"Grocery",0,2.25
"2972","TLE1ESNrkUrs39qbNG96MQ","Country Inns & Suites by Carlson",-111.927,33.4381,"Tempe",4,"Hotels",0,4.33333333333333
"2973","TLRC-giV35Z1cchIZDcOOA","Banner Pediatric Specialists",-111.877,33.3887,"Mesa",5,"Doctors",0,3
"2974","tM3X8ohHx3L6z_EmtLyeeA","Almighty Personal Training Studio",-111.927,33.4046,"Tempe",3,"Fitness & Instruction",0,5
"2975","TnLIHcTv10_9HhQfuWTmyQ","El Dorado",-111.934,33.4897,"Scottsdale",25,"Hotels",0,3.23529411764706
"2976","tOuh5Qu0z7WmH03-Z65_hA","Tigers Lair Martial Arts",-111.678,33.3926,"Mesa",3,"Fitness & Instruction",0,3
"2977","TOYdUCIQzl3HUJnvTPEjAQ","The Detour Bar and Grill",-111.952,33.3049,"Chandler",6,"Bars",0,3.33333333333333
"2978","TOYdUCIQzl3HUJnvTPEjAQ","The Detour Bar and Grill",-111.952,33.3049,"Chandler",6,"Nightlife",0,3.33333333333333
"2979","TP4ibW_dRx-jIJM_Ytz22w","Club Red",-111.893,33.4214,"Tempe",29,"Nightlife",0,3.09090909090909
"2980","TP4ibW_dRx-jIJM_Ytz22w","Club Red",-111.893,33.4214,"Tempe",29,"Dance Clubs",0,3.09090909090909
"2981","tPgJvNQYZJGU81L5TeWj-Q","Sumits Yoga Gilbert",-111.757,33.35,"Gilbert",10,"Fitness & Instruction",0,4.8
"2982","tpOeOB8Parj7kDNjG3j5vA","Aj's Fine Foods",-112.206,33.6666,"Glendale",52,"Grocery",0,4.11764705882353
"2983","TQasUKgKxJGMINAXuNE63A","Driver's' Sports Grill",-112.364,33.484,"Goodyear",3,"Bars",0,1
"2984","TQasUKgKxJGMINAXuNE63A","Driver's' Sports Grill",-112.364,33.484,"Goodyear",3,"Nightlife",0,1
"2985","TQesyMAzl8Zo8OOn8c9byA","Fat Willy's",-111.773,33.4233,"Mesa",18,"Bars",0,2.9
"2986","TQesyMAzl8Zo8OOn8c9byA","Fat Willy's",-111.773,33.4233,"Mesa",18,"Nightlife",0,2.9
"2987","TQHt9X-e0AF5ELKxgqdvGQ","Southwest Skin Specialists",-111.978,33.5879,"Phoenix",4,"Doctors",0,5
"2988","Tqii3yXlCD90E_YYX_E7eA","Residence Inn Phoenix Chandler/Fashion Center",-111.896,33.3067,"Chandler",3,"Hotels",0,2
"2989","tqjmY3E93kbp62PQwRfTuQ","Fry's & Fry's Marketplace",-111.826,33.2184,"Chandler",13,"Grocery",0,3
"2990","Tqs6ubpj7ulF66H-4AO_0A","Safeway Food & Drug",-111.752,33.3948,"Mesa",10,"Grocery",0,3.25
"2991","TqVESkM8cDQdTC1LL3RUSg","Fresh & Easy",-111.881,33.2609,"Chandler",10,"Grocery",0,3.5
"2992","trG1k-K6Nq4YKcexa1AGOA","Buffalo Wild Wings",-111.791,33.3317,"Gilbert",97,"Bars",0,3.21428571428571
"2993","trG1k-K6Nq4YKcexa1AGOA","Buffalo Wild Wings",-111.791,33.3317,"Gilbert",97,"Nightlife",0,3.21428571428571
"2994","tS12t_uuiCGAryiNaRmF9w","Home Turf Bar",-112.007,33.4355,"Phoenix",26,"Bars",0,2.54545454545455
"2995","tS12t_uuiCGAryiNaRmF9w","Home Turf Bar",-112.007,33.4355,"Phoenix",26,"Nightlife",0,2.54545454545455
"2996","TsD1cUoAas0Lv0UtT9-sdQ","Buffalo Wild Wings",-111.898,33.3057,"Chandler",79,"Bars",0,2.70967741935484
