"","business_id","name","longitude","latitude","city","review_count","averageSentimentScore","averageRating"
"625","c5mGzf4ovtEglIzlXsL6rA","Connolly's Sports Grill",-112.116,33.7978,"Phoenix",46,3.4,3.45
"626","gIIZfrFSf3S4fJ_w-7HqUQ","Crosswoods Indoor Golf",-111.948,33.3061,"Chandler",3,0,4
"627","ziaSXim-Om_a62V7X0GSpQ","A-Town Grill & Eatery",-112.003,33.3175,"Phoenix",9,2.75,2
"628","Jk6PigLJDvD5LYsh9h-i4w","Four Kings Central",-112.076,33.5097,"Phoenix",3,1,4
"629","6rrtlv2s7W01U2fc9elKZw","JJ Madisons",-111.685,33.4239,"Mesa",45,3.85714285714286,2.9047619047619
"630","qDekodPPD6hvaxqqWasudA","Fat Willy's",-111.743,33.3837,"Mesa",42,2.23529411764706,3.17647058823529
"631","gtVQ_gwug7QQ4MW72T4jxA","Rips Bar",-112.047,33.4838,"Phoenix",58,4.20833333333333,3.54166666666667
"632","xqO1fp2zuxeeYjPeGP2Eaw","Brad's Place",-111.982,33.3482,"Phoenix",22,5,3.88888888888889
"633","ySOaDRUXr8ilrWAdjuKAyw","O2 Lounge",-112.234,33.6533,"Glendale",21,2.28571428571429,3.57142857142857
"634","n3kfs4IMPijyhiNg7S0Bzg","College Dropouts",-111.935,33.4246,"Tempe",3,5,5
"635","y3BaMdz1A_Bd6xYLquh5gQ","Tonic Tavern & Kitchen",-111.899,33.3058,"Chandler",43,4.3125,3.6875
"636","SXVI_RMuNWEoXDXlgtRfiw","Il Vinaio",-111.839,33.4155,"Mesa",92,5.32432432432432,3.89189189189189
"637","s1dex3Z3QoqiK7V-zXUgAw","5th and Wine",-111.929,33.4976,"Scottsdale",407,6.65340909090909,4
"638","9dopZKjYiKwPiw7kEQsEag","Down Under Wines & Bistro",-111.821,33.3359,"Gilbert",73,4.46875,3.09375
"639","q9WaFYhlOZCrfXJQTG5t_Q","The Living Room",-111.884,33.2612,"Chandler",205,4.77906976744186,3.58139534883721
"640","O210DMndcpDAkLDBmAtv-A","Eddie's Pizza And Lounge",-111.918,33.415,"Tempe",35,2.27777777777778,3.05555555555556
"641","vwZ15OkVO6PemAe87k0M-Q","Mabel's",-111.93,33.4933,"Scottsdale",210,5.77659574468085,3.86170212765957
"642","bmsS7NgF6uYFkmoUaJuh_g","Capitol Sports Lounge",-112.098,33.4511,"Phoenix",3,8,4
"643","txnCvfN26q_k4ICowNpigg","Augie's Sports Grill",-112.395,33.4565,"Goodyear",55,5.95652173913043,3.8695652173913
"644","4Ry1LK-lfxL-2Az9nUSZkQ","Sage And Sand Grill",-112.357,33.5366,"Glendale",16,2.85714285714286,4.28571428571429
"645","njd_x0C4UlO7HWvsOmg8yw","Red Revolver Lounge",-111.924,33.4998,"Scottsdale",75,3.48484848484848,3.15151515151515
"646","FS6GzxtCTxYVHXfVRhhwVQ","Kimmyz on Greenway",-112.187,33.6261,"Glendale",22,3.55555555555556,4.11111111111111
"647","B_1LLEKSddI0hvOuB6S6VQ","Robert Emmets",-112.186,33.5306,"Glendale",12,4,3.6
"648","Ew2JBmTFhGTm6Uk6WMc8RA","Erin's Sheppards",-112.015,33.5973,"Phoenix",3,3,3.5
"649","T0MVcmAYTrID2kR0KkFLZg","Caravan",-112.091,33.509,"Phoenix",3,4.5,3
"650","Q2u3sUNNDHfPSgoj_V4uIw","McCool's Bar & Grill",-111.927,33.3202,"Chandler",8,3.2,4.4
"651","yloVWlTVzXFcC4k3pUJD6w","Tap House Bar and Grill",-111.716,33.6056,"Fountain Hills",8,8.5,4.75
"652","C51OyHyQUZfGom7Rb5FV8A","Toso's Bar and Restaurant",-112.11,33.6541,"Phoenix",20,4.71428571428571,3
"653","Mppd8C2_k4MuYrRweweOWA","Bananas Ramas Restaurant and Sports Bar",-112.265,33.5359,"Glendale",3,-3.5,1
"654","7K3xiP-5sj_x3QWHlIFFxQ","Native Grill & Wings",-111.599,33.3796,"Mesa",55,2.04,2.84
"655","SRaXY_h-PnoVkNamuGzAdQ","Hooters",-112.121,33.64,"Phoenix",10,1.33333333333333,2.5
"656","lr9g60tGRMHkU4xYiLYdkw","Mirage Sports Grill",-111.551,33.4124,"Apache Junction",6,3.5,4.5
"657","GANrt-tCMcQTGS9x2zCu3A","Exit 7 Bar & Grill",-112.231,33.5375,"Glendale",4,2,2.66666666666667
"658","m-bKBEEoH4IGkvoqg1vmhA","Al Omda Hookah",-111.95,33.4077,"Tempe",19,4,3.625
"659","G0upqP1T9xsAgbSFV_PDXQ","Pumphouse II",-111.992,33.4663,"Phoenix",4,-1,3
"660","TsD1cUoAas0Lv0UtT9-sdQ","Buffalo Wild Wings",-111.898,33.3057,"Chandler",79,0.967741935483871,2.70967741935484
"661","N80E9zoWEpHhi4kH2eKAsw","Bar North",-111.926,33.6243,"Scottsdale",37,6,4.07142857142857
"662","NrqSPFwmv37bl4Qq2Dr9Ww","Nile Hooka Lounge",-112.168,33.5824,"Glendale",3,-2,1
"663","Y5IwyffEF0MhRZxMheJ0pA","Robbie Fox's Public House",-111.94,33.4241,"Tempe",127,5.75471698113208,3.52830188679245
"664","DTbZiYWiEdYjrDUibUMe4w","W xyz Bar",-111.924,33.4347,"Tempe",4,3,4
"665","4juYmq_YpvdV8HZ1r0AWBw","White House",-111.927,33.497,"Scottsdale",21,4.75,3.875
"666","QzMaVGGR4Eo5otfgOAxzjw","Urban Seven Martini Kitchen",-111.933,33.4952,"Scottsdale",34,6.06666666666667,3.4
"667","g2MPIF4RRQgs_sk_7F-U8Q","Shotgun Betty's Rock & Roll Saloon",-111.923,33.4998,"Scottsdale",86,2.52777777777778,3.27777777777778
"668","jwWyx8gEIhUNzBzyDzWjmQ","Waterfront Bar & Grill",-112.256,33.8528,"Peoria",15,2.28571428571429,2.57142857142857
"669","r-a-Cn9hxdEnYTtVTB5bMQ","The Grind",-111.996,33.509,"Phoenix",335,5.32,3.67333333333333
"670","O6sFd6C-FljVsnSWW8oESA","Fat Cat Restaurant and Lounge",-111.842,33.3025,"Chandler",6,1,4
"671","C_eWAEOvkHZ_IZYGwjtpmg","Saddle Ranch Chop House",-112.261,33.533,"Glendale",197,2.25974025974026,2.71428571428571
"672","sbsFamEj5wDxNAjUKrMcSw","RnR",-111.926,33.4916,"Scottsdale",455,4.49484536082474,3.42268041237113
"673","-DGbZCnfEiHUy-ksKeJ72Q","Starters Sports Bar and Grill",-111.91,33.4133,"Tempe",21,3.09090909090909,3.27272727272727
"674","NcAI7SE1SNlrOEfFg9Wzuw","Ghost Lounge",-112.074,33.4505,"Phoenix",32,1.91666666666667,2.75
"675","JnpRIq3e3C8NxhmTLQNd0A","Onyx Bar & Lounge",-111.85,33.732,"Scottsdale",8,3,4.25
"676","NrFnBSO-0m5aQWyA0yj9_Q","R Bar",-111.893,33.2985,"Chandler",4,3.5,3
"677","ZrDPINvukk9TEhENJjqnIw","Native Grill & Wings",-111.688,33.3261,"Gilbert",25,1.46153846153846,2.46153846153846
"678","7X1NE4ZcSq1tbFD8gH028A","Azucar Cuban Restaurant",-111.84,33.3889,"Mesa",14,2.28571428571429,3.57142857142857
"679","M-KswR9gmh6C5VZq32OUSw","Rhythm and Wine",-111.916,33.6968,"Scottsdale",70,6.4,3.66666666666667
"680","OdD1GuGNQ64ssJmMJ_D9RQ","The Duce",-112.074,33.4425,"Phoenix",301,4.912,3.608
"681","XSVYjF-FW9EgsqOJO5UsWA","Versus Sports Grill",-111.886,33.5697,"Scottsdale",11,8,2.75
"682","V7ConCFTkTSZVhI9s8BMXg","Wild Vines",-112.112,33.8581,"Anthem",35,6.69230769230769,3.38461538461538
"683","9-cRrGH5WmZKQ_O6LtfSbw","The Lounge",-112.065,33.5755,"Phoenix",37,7.75,4.625
"684","jawQZtL6i6wNYcD9pftGEg","Babe's Sports Bar and Grill",-111.724,33.3813,"Gilbert",25,3.54545454545455,2.72727272727273
"685","LpsZQFtgBLkshxW2Y0AmEw","The Groves Bar & Grill",-111.79,33.3441,"Gilbert",66,2.45161290322581,2.93548387096774
"686","CQHKoO91ivQJ9hFDCFdSSw","Jimbo's Good Times Grill",-111.7,33.4157,"Mesa",5,1.66666666666667,3.33333333333333
"687","8Cg98L22BEcAD3gQq3QsPA","Gallagher's",-111.859,33.3359,"Chandler",21,3.375,2.625
"688","TQesyMAzl8Zo8OOn8c9byA","Fat Willy's",-111.773,33.4233,"Mesa",18,1.2,2.9
"689","QCxXYA13PtkD3wec47_r8Q","Primebar",-111.925,33.6228,"Scottsdale",89,6.08823529411765,3.55882352941176
"690","h1kwVr1eTpBK0rWfcm5QSg","Buffalo Wild Wings",-112.114,33.7151,"Phoenix",109,2.04081632653061,2.85714285714286
"691","9DsXB8T3UwBYiLPiLJJuNQ","Ernie's Restaurant & Bar",-111.924,33.5819,"Scottsdale",57,4.69230769230769,3.73076923076923
"692","BXEynidJI3VSgjkuIFgZQg","Chopper John's",-112.026,33.4947,"Phoenix",20,2.77777777777778,4.22222222222222
"693","mDtHcmIXbtv7J9N4HSsgcg","Donna Jeans Libations",-112.202,33.6384,"Glendale",7,4,4.5
"694","dVRRT0zVk8eFNx0Wv6gMmg","Chili's Grill & Bar",-112.264,33.483,"Phoenix",6,1,3
"695","BLQoL7ftkE3c2VagJM76dA","All American Sports Grill",-111.716,33.6038,"Fountain Hills",58,4.76923076923077,2.92307692307692
"696","01cEFI5Pq_RyEwM3GSTopQ","Blue 32 Sports Grill",-111.93,33.5389,"Scottsdale",123,5.06,3.76
"697","_OYlq2UoKPQO_ElqhC3a8w","Lucky Strike",-112.075,33.4475,"Phoenix",146,6.39393939393939,3.45454545454545
"698","f67EBuoqqgW4h1OcG_K7kA","Legends Bar and Grill",-111.926,33.6378,"Scottsdale",7,5.33333333333333,3
"699","T9P5upncD3Ngwe-kl-wljg","Ernie's Restaurant & Bar",-111.968,33.3165,"Chandler",22,4.66666666666667,2.83333333333333
"700","Zv5doxmclMPbvw2XKF6OOg","Sugar Shack Sports Grill",-111.933,33.4957,"Scottsdale",15,8.28571428571429,4.85714285714286
"701","PwxvN0SnAGPdqXdNEYVT3g","Bliss ReBAR",-112.068,33.4579,"Phoenix",343,5.82312925170068,3.80272108843537
"702","_IwgdSjrIMwAcQdeLNhcZQ","Shadows",-111.869,33.5406,"Scottsdale",16,4.16666666666667,4.33333333333333
"703","liJ7u970FYGtRTo5EOxvqg","Firehouse",-111.925,33.4989,"Scottsdale",93,5.17948717948718,3.30769230769231
"704","fhMSRMGA_b8FcjupVTkgOQ","Smashboxx",-111.921,33.5013,"Scottsdale",68,2,3.34615384615385
"705","LBV5CSdz7QcoOl46QInsvw","Uncle Bear's Grill & Bar",-111.875,33.277,"Chandler",101,3.95744680851064,2.97872340425532
"706","__etvGuL2dh_a1LOT0gNYQ","Big Guy's Sports Grill",-111.982,33.6401,"Phoenix",49,5.27272727272727,3.86363636363636
"707","zj2Olhf6zQGvm3DtCaEXew","Buffalo Wild Wings",-111.926,33.4236,"Tempe",112,2.5,2.78260869565217
"708","E8qTgWBSel2Dg9gVKQViQw","Degree 270",-111.87,33.5402,"Scottsdale",29,5.36363636363636,3
"709","9YUe5J_cPCBo_mL7-z9HCQ","Canteen Modern Tequila Bar",-111.941,33.4241,"Tempe",232,5.97029702970297,3.4950495049505
"710","-h-q6zTIdPlkz9BDP11sBg","Seasons 52",-112.027,33.5102,"Phoenix",299,7.22222222222222,4.27777777777778
"711","RjIpwtifHcykxPkIdPVExw","Diverti Bar and Grill",-111.94,33.422,"Tempe",19,2,2.81818181818182
"712","kPy-9EH9on8P4VA98GA_9A","Fat Willy's",-111.62,33.3789,"Mesa",24,3.4,2.7
"713","-_wk7WTa_--ZJWFF_i5v_w","North Central Sports Bar",-112.057,33.5532,"Phoenix",9,7.25,3.75
"714","htmtU58z14Ih4p3jIbgIaQ","RUB Sports Grill",-111.879,33.3636,"Mesa",16,2.875,4.375
"715","RIgrLi3Jvz8lwAi04Fi8CA","Amore Sports Grill",-111.892,33.6397,"Scottsdale",14,1.14285714285714,1.85714285714286
"716","tf5qrrarVIVYOy0evKrayA","Tavern Grille Scottsdale",-111.89,33.5691,"Scottsdale",85,4.74418604651163,3.74418604651163
"717","6dLihxk39LdNnTC4JMbA0A","Alchemy Restaurant at CopperWynd Resort and Club",-111.763,33.6054,"Fountain Hills",45,8.05,4.35
"718","jsssdwELXUxNYhDco1Sbmg","Rocky Point Cantina",-111.923,33.4199,"Tempe",8,-0.75,1.25
"719","VKNl2-aF4n1x7lPVyU-Mag","Spotted Donkey Cantina",-111.899,33.5562,"Scottsdale",111,6.23404255319149,3.68085106382979
"720","FGTbFEyNmsPoDoD93T8iSg","Blondie's Sports Bar",-111.924,33.4243,"Tempe",27,0.615384615384615,2.46153846153846
"721","futFqQlvBGRWyQ0bPdMQuw","Bricks Family Sports Grill",-111.687,33.3751,"Mesa",46,2.88235294117647,3.35294117647059
"722","YJoph5UiUZ3BEb49vyFAuQ","Garage Wine and Tap",-112.048,33.5239,"Phoenix",169,4.20833333333333,3.5
"723","fEKZ_IjfwtIuKIcuZzUJJA","Zayn's Hookah Lounge",-111.935,33.4798,"Scottsdale",14,5.83333333333333,3.33333333333333
"724","AN_E1XKoXp05qP8_brlvtQ","Up In Smoke Hookah Lounge",-112.1,33.4885,"Phoenix",3,0,4.5
"725","iyZh2ZgSGgDCWk8sP2sAFA","Babe's Sports Bar",-111.931,33.5832,"Scottsdale",7,1.33333333333333,2.33333333333333
"726","gZ3GVh4aER2q6_UdA6fTKw","Janey's Cave Creek",-111.939,33.8336,"Cave Creek",53,6.2,4.4
"727","AYPTLvxlCw2euajnglksTA","JD's Lounge",-111.969,33.5451,"Scottsdale",12,3.33333333333333,3.33333333333333
"728","p5HEHFZwbztIkpI4ItbX2w","Dodey's Bar",-112.015,33.5973,"Phoenix",14,3.42857142857143,3.85714285714286
"729","4YhVnd_oP889ESR1y_6qAQ","Fox Cigar Bar",-111.759,33.3074,"Gilbert",83,5,4.84210526315789
"730","W0eocyGliMbg8NScqERaiA","Narcisse Champagne and Tea Lounge",-111.94,33.6072,"Scottsdale",99,3.5,3.23809523809524
"731","uAUwNm5ZaM_sKKqz83iz7g","The Napoleon",-111.928,33.4994,"Scottsdale",5,13,5
"732","INMlF39JiK9buYVNUR6O7g","The Playa II Bar and Grill",-112.012,33.5819,"Phoenix",6,1,2.33333333333333
"733","T6hYDhIZAzPW98_OEbqOSw","The Handlebar Pub and Grill",-111.553,33.4155,"Apache Junction",75,3.4375,4.3125
"734","XU5Fb3TosXDUJcNRWQM5cA","32 Shea",-112.013,33.5834,"Phoenix",269,5.70175438596491,4.31578947368421
"735","6xbzPLkyRX1fmfKp6RE8XA","BAR 350",-111.926,33.4916,"Scottsdale",5,-2,1.33333333333333
"736","9AHcq0KE451R5t723XSq8w","Denim and Diamonds",-111.674,33.4155,"Mesa",30,3.28571428571429,3.42857142857143
"737","Pg8OPh1D2ws0xO-I-8ppoA","Upper Crust Pizza",-112.03,33.6711,"Phoenix",231,5.18811881188119,3.71287128712871
"738","qRBeZAFiId0ainBtpFSGuQ","Public House Garage",-111.979,33.3309,"Phoenix",95,5.41860465116279,2.88372093023256
"739","C-j3qKYqrrs8CrWz01AmXA","Salt Lounge",-111.926,33.6174,"Scottsdale",46,4.27777777777778,3.66666666666667
"740","Xq9tkiHhyN_aBFswFeGLvA","The Arrogant Butcher",-112.073,33.4473,"Phoenix",678,5.15808823529412,3.86764705882353
"741","MYj5f-QxtGeKlhVVx1RD4g","FilmBar",-112.071,33.457,"Phoenix",209,6.2258064516129,4.51612903225806
"742","7Vqrh77SOYwZ3_AOK-TTiQ","Baja Beach Bar",-111.926,33.5819,"Scottsdale",4,2.5,4
"743","eeFOXbXG7hSQi1ETNeJ1ZQ","Cactus Moon Sports Grill",-111.866,33.4353,"Mesa",66,0.193548387096774,1.90322580645161
"744","MY0_6BAzQCu4sqXqwNEFfg","Mellow Mushroom",-111.94,33.4231,"Tempe",292,4.20967741935484,3.28225806451613
"745","8W79MdW4IsQbKZWSBx3cRQ","Headquarters Lounge",-112.048,33.0584,"Maricopa",6,2,4.5
"746","tBpcKHlBJTwRLq6Q2gv1KA","Tao Kitchen Asian Bistro",-112.24,33.6811,"Peoria",35,3.33333333333333,3.58333333333333
"747","2VU7F1oqCxpVPVlvpwvacw","Barfly",-112.01,33.4356,"Phoenix",50,3.5,3.94444444444444
"748","8hDXefyRmWfw_Q0J_HN13Q","Native Grill & Wings",-111.79,33.2763,"Chandler",65,1.92307692307692,2.76923076923077
"749","FURgKkRFtMK5yKbjYZVVwA","Windsor",-112.073,33.5137,"Phoenix",620,6.8030303030303,4.14015151515152
"750","qiFTZ7aJz-FXt1wz8YigAA","El Hefe",-111.922,33.5014,"Scottsdale",179,4.05194805194805,3.51948051948052
"751","Paxv-eS5fc5AkABCkdX1pA","Gus's New York Pizza & Bar",-112.255,33.478,"Phoenix",42,1.16666666666667,2.77777777777778
"752","Jv6kVPzvYqZIM3Dxhm7ZvA","The Handlebar Pub",-111.553,33.4155,"Apache Junction",4,5,4
"753","wP5849J1DKB2KS3M6UwOAg","Spanish Fly",-111.92,33.4997,"Scottsdale",58,4.07407407407407,3.44444444444444
"754","kgPjOtSeMd3CMdbnEmHbeQ","Majerle's Sports Grill",-111.922,33.5014,"Scottsdale",88,4.28947368421053,3.76315789473684
"755","bNu-PVXtfyLE6A1qv9bDcA","Oasis Cafe",-111.923,33.5017,"Scottsdale",21,5.77777777777778,4
"756","7kCrDBexvE7ykkO978uxFA","Halftime Sports Bar & Grill",-112.558,33.4342,"Buckeye",13,5.28571428571429,2.85714285714286
"757","mXr-1rBHjaGGnqX4MgLctA","Crossroads Sports Lounge",-112.343,33.4567,"Goodyear",4,2.5,2
"758","CuLdSn4wFwog-z2OMSwBCQ","Skunk Creek Flats",-112.121,33.7307,"Phoenix",29,2.46153846153846,3.61538461538462
"759","lq5FwKJ3bt2XZNTkaVIU2g","Thirsty Cactus",-111.686,33.2851,"Queen Creek",15,2.42857142857143,3.28571428571429
"760","shlAd7PLzWlQrkQ0uYcBBg","Thai Basil",-111.917,33.6987,"Scottsdale",64,3,3.79166666666667
"761","UtbvcvXWLCZX75g_KtMW2A","Saddle Bronc Grill",-111.708,33.5879,"Fountain Hills",42,5.16666666666667,4
"762","lUuJNwIaIz83awgyvI7oCQ","Native Grill & Wings",-111.858,33.2641,"Chandler",38,2.75,2.625
"763","D9EW-5pB-FvG06IfMJZquA","The Mint",-111.921,33.5019,"Scottsdale",139,5.33333333333333,3.13333333333333
"764","0MepUkozmPI0YQp8Bp7p8g","Hoookah Mania",-111.927,33.4426,"Tempe",20,3.625,3.875
"765","AeMfb2FtQNnPXE9n92MDww","Coach & Willie's",-111.841,33.302,"Chandler",121,4.12765957446809,3.19148936170213
"766","fP-BPL6iRu2tbcvlnjRshw","Copper Blues",-112.074,33.4475,"Phoenix",243,4.63636363636364,3.6969696969697
"767","Cddi9xEIKfqqv0W0SWD4Kg","House of Brews",-111.805,33.3345,"Gilbert",23,3.8,3.7
"768","NHy-HT-FI305jqgyeIWPCQ","Tempe Tavern",-111.908,33.4149,"Tempe",64,3.33333333333333,3.59259259259259
"769","hZyl8ShUo-D0ahqJXTYWAg","Willy's Bar",-112.196,33.6386,"Glendale",6,4,3.5
"770","B6DUg2krZFY3fCECiL_xvQ","The Harp",-111.757,33.3837,"Mesa",112,3.2962962962963,3.03703703703704
"771","gVD9i8K92c8v9rl_cipeTA","The Big Red Wagon",-112.089,33.5634,"Phoenix",4,3,5
"772","G4ZZHlp6CdYBZOirW2_PQA","Tilted Kilt Pub & Eatery",-112.073,33.4473,"Phoenix",170,3.36231884057971,2.57971014492754
"773","o_OGTRgAHoSGPl7aCHbqnA","Wild Knight",-111.922,33.5007,"Scottsdale",35,-1.5625,2.1875
"774","ous0x-3S_tJQOyel229Jgw","Lotus Bar & Grill",-111.886,33.5693,"Scottsdale",18,4,4
"775","qw93CjlAZ6a4ff11Z-hF3Q","Crescent Ballroom",-112.077,33.4518,"Phoenix",294,6.36885245901639,4.40983606557377
"776","C_3j5-s9p9JsMuP8xq0tDg","Terrace Restaurant",-111.568,33.1587,"San Tan Valley",6,5.66666666666667,3.66666666666667
"777","POLbHvD9CEwVjQ1LfzpnBA","Last Drop at the Hermosa",-112.005,33.5182,"Paradise Valley",10,7.75,4
"778","KDQqjVfqmLDwddpt3yKVNQ","The Heights Sports Grill",-112.238,33.673,"Peoria",36,4.25,3.5
"779","Br9Ruk5yY9ui8OiKChWdgw","Sahara Nights",-111.925,33.4213,"Tempe",4,5,5
"780","qfDYECGmZmc4ofVpXNyFJQ","The Casablanca Lounge",-111.928,33.4995,"Scottsdale",69,4.66666666666667,3.53333333333333
"781","8n_YaIqhFivUDUxVuaoKDw","Limelight Dipping Bar And Grill",-111.926,33.4974,"Scottsdale",27,5,3.45454545454545
"782","Yu1D1IlGUSNnsi6LiO7MNA","Monsterland Bar & Grill",-111.832,33.4155,"Mesa",74,4.79411764705882,3.73529411764706
"783","W84OPgnAjdHq_cHapy0EKw","Nacho Mamas",-111.946,33.3767,"Tempe",25,4.8,3.3
"784","H4N1vgxdPKozOqpW-5qI2w","Johnny Fox's Public House",-112.237,33.633,"Peoria",92,4.5,3.60526315789474
"785","oMGLTTo2Tdizl6eo1EWOnQ","Barney's Boathouse",-111.923,33.4987,"Scottsdale",63,1.76923076923077,2.65384615384615
"786","UmhTiNOKareQDP7D9aAnKw","T. Roosevelt's Tavern",-111.93,33.4966,"Scottsdale",72,6.46666666666667,4.03333333333333
"787","4Zu4QUdbM2mIdBRZmbf5Gg","Cogburns",-111.757,33.261,"Gilbert",49,2.375,2.79166666666667
"788","SIG1QNMpmlVZZJM15qUklw","Dollhouse",-111.921,33.5013,"Scottsdale",20,7.2,3.5
"789","H1TpKMkMwPaHML5TY9OKlQ","Mary's Place",-111.961,33.413,"Tempe",3,1.5,3
"790","kRjr0XGA_tGLhCa-1FSAig","Garlic & Shots",-111.927,33.3482,"Tempe",35,1.61538461538462,2.07692307692308
"791","Rj5gyaRIIwDX_OJa1LlE4A","Chick Rotisserie & Wine Bar",-111.997,33.5098,"Phoenix",39,4.82352941176471,3.05882352941176
"792","FCcFT610nQBVcRdY-devQA","Vintage 95",-111.843,33.3021,"Chandler",183,5.64,4.05333333333333
"793","uoLKwJeH1rWeqUC0D1La2g","Caballero Grill",-112.359,33.4665,"Goodyear",149,3.71428571428571,3.31428571428571
"794","UkaVmU1Mo_jMz9-SE1i_Hg","Rockbar",-111.927,33.4976,"Scottsdale",33,3.71428571428571,3.71428571428571
"795","qyqOfpsAC5ooVROm7fB0jQ","Old Town Whiskey",-111.922,33.494,"Scottsdale",40,8.31578947368421,4.05263157894737
"796","nUsD97mSvgpYKwmaMNKGHg","The Hub Grill and Bar",-111.666,33.3804,"Mesa",87,4.26829268292683,4.29268292682927
"797","u9YPOYxDZHiO9Z1NUuzcIA","The Downside Risk",-111.925,33.5671,"Scottsdale",51,3.26315789473684,3.31578947368421
"798","n0Whiyu35UDERF5kJbNpCQ","Old Towne Glendale Wine and Beer Bar",-112.183,33.5385,"Glendale",14,6.28571428571429,4.14285714285714
"799","0CeEgarUoVP2Nq9s1Mn0Aw","Mad Dog Saloon",-111.807,33.3816,"Mesa",64,1.67857142857143,2.85714285714286
"800","d0t_mDIQqtPatJx_4mlSvg","Scully's",-111.908,33.3774,"Tempe",97,6.6304347826087,3.76086956521739
"801","zK3rCrFE_cgXCr9mDHBdXw","Urban Heat",-111.869,33.4146,"Mesa",3,3,4
"802","1sNa5oW9ZYX8MbMFkx9LzQ","Jasmine Tokyo",-111.929,33.5827,"Scottsdale",209,4.84782608695652,3.95652173913043
"803","aZFihxH7QGWeIXw8uw_xDg","Hooters",-112.221,33.4792,"Phoenix",19,2.75,2.125
"804","8h3QGK6m5lZmIoNull8DGA","Citizen R+D",-111.928,33.4981,"Scottsdale",57,4.38461538461539,4.03846153846154
"805","_TiX1DgK-5KGPp1Wwez95w","Marley's Restaurant & Bar",-112.388,33.6391,"Surprise",50,5.18181818181818,3.68181818181818
"806","Oy-enf3ACnZYmE9f7vFCXQ","Scottsdale Ultimate Block Party",-111.927,33.4969,"Scottsdale",3,1,5
"807","ayGGbc1wcqoI273epicUgA","Hooters",-111.857,33.3835,"Mesa",30,3.15384615384615,3.23076923076923
"808","5o5MLNPmAeakGgdqeGyMvw","Cask 63",-111.926,33.5673,"Scottsdale",77,7.58064516129032,4.06451612903226
"809","vlxMPuG6LYJ-c0yjd6AW3A","The Little Woody",-111.99,33.495,"Phoenix",106,4.28571428571429,4.23809523809524
"810","7YL_vXkYJ6EyiQP98kDMWw","Diamond's Sports Grille",-111.828,33.4191,"Mesa",21,2.57142857142857,3.28571428571429
"811","ne1tX7HaTjWyuhZqWiN0eg","Pink Rhino Cabaret",-112.003,33.4503,"Phoenix",15,0.5,3
"812","CEswyP-9SsXRNLR9fFGKKw","Twin Peaks",-111.892,33.6294,"Scottsdale",163,3.16176470588235,3.17647058823529
"813","1YYy56iVwF60VeAeqKrFNw","Catalina Sports Bar & Grill",-112.047,33.4816,"Phoenix",6,6,3
"814","4CC4J_bepXOiWVS4CVN6NA","Baratin",-111.927,33.4978,"Scottsdale",24,9.45454545454546,4.45454545454545
"815","MORHJ6sMdwkT8DXArbpSXA","El Ranchero Of Traditional Mexican Food",-111.935,33.4827,"Scottsdale",19,3.42857142857143,4.28571428571429
"816","ss5gVggeSmAgMUeL65UvYw","Postino East",-111.79,33.3551,"Gilbert",396,5.53947368421053,4.38157894736842
"817","6bEW1lUP4ICiSU8hsIL2tA","The Roadhouse Cafe",-111.681,33.4149,"Mesa",9,3.8,2.2
"818","shpgZ07M-IBDwjz2cpjWiA","Calistro California Bistro",-111.925,33.5251,"Scottsdale",45,4.80952380952381,4
"819","QG6YxzWWnuWp2Udq6d7d_g","Tilted Kilt Pub & Eatery",-111.979,33.5976,"Paradise Valley",57,2.78260869565217,3.04347826086957
"820","GrVYU7eSBrjruL_ScqI28w","Beef 'O' Brady's",-112.359,33.6085,"Surprise",53,2.26086956521739,2.30434782608696
"821","e9I1Z1RofzajO6-s9tKqKw","Gus's New York Pizza & Bar",-112.356,33.4645,"Goodyear",37,2.5,2.72222222222222
"822","qpa0TX7hQFf059T0kFC7kQ","Amber Inn Cocktail Lounge",-112.15,33.5679,"Phoenix",3,-1.5,4
"823","WnJ9xlxdJwMti7blz4d45w","CC'S Mesquite Broiler",-112.037,33.5981,"Phoenix",38,2.71428571428571,3.35714285714286
"824","4bi6m2WWnSUnQzR4xLF5BQ","Admirals Club",-111.99,33.4373,"Phoenix",39,4.29411764705882,3.17647058823529
"825","satUls0f8KqfXkKsdMfaWw","Cowgirls Bar & Grill",-112.34,33.4672,"Avondale",9,0.75,1.25
"826","JqEuOIuAlx_aRuWedSr9dg","Flight Lounge + Bistro",-111.923,33.4972,"Scottsdale",8,9.5,3.5
"827","0iJwRM7cw-LIdI97H4nDSg","The Zoan",-112.083,33.4987,"Phoenix",5,-0.333333333333333,1.66666666666667
"828","8Fx-K9dIZz_buBZcEvkeRw","Social Tap",-111.924,33.4998,"Scottsdale",27,4,3
"829","kuGQG_8i9P-4p9_Mym-G8Q","Cheers Tavern",-112.188,33.6386,"Glendale",12,13.2,3.2
"830","9wN4QpzsaMej_mI_5FIKlA","Scottsdale Chapter DBD",-111.903,33.4773,"Scottsdale",3,-0.5,3
"831","gFJtzwGmDTABRwL2F8GsSw","Del Frisco's Grille",-112.028,33.5091,"Phoenix",150,7.25396825396825,3.74603174603175
"832","DojLUQOpfZWs9HynUuZJ4g","Sage Bar",-111.927,33.3048,"Chandler",42,2.82352941176471,2.82352941176471
